34.227.110.80 - - [04/Apr/2026:02:52:49 +0000] "GET / HTTP/1.1" 504 176 "-" "curl/8.5.0"
147.182.149.75 - - [04/Apr/2026:03:01:10 +0000] "GET /@vite/env HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (l9scan/2.0.0383e2031313e2732323e24333; +https://leakix.net)"
147.182.149.75 - - [04/Apr/2026:03:01:11 +0000] "GET /.vscode/sftp.json HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (l9scan/2.0.0383e2031313e2732323e24333; +https://leakix.net)"
147.182.149.75 - - [04/Apr/2026:03:01:12 +0000] "OPTIONS / HTTP/1.1" 405 29 "-" "Mozilla/5.0 (l9scan/2.0.0383e2031313e2732323e24333; +https://leakix.net)"
147.182.149.75 - - [04/Apr/2026:03:01:13 +0000] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (l9scan/2.0.0383e2031313e2732323e24333; +https://leakix.net)"
147.182.149.75 - - [04/Apr/2026:03:01:14 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (l9scan/2.0.0383e2031313e2732323e24333; +https://leakix.net)"
104.251.93.120 - - [04/Apr/2026:03:01:19 +0000] "GET / HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
104.251.93.120 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/media/797e433ab948586e-s.p.0.q-h669a_dqa.woff2 HTTP/1.1" 200 31288 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/0vjzrvtg1af.6.css HTTP/1.1" 200 1049 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
108.179.129.17 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/media/83afe278b6a6bb3c-s.p.0q-301v4kxxnr.woff2 HTTP/1.1" 200 48432 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/16_nc415qufg~.css HTTP/1.1" 200 19489 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/media/caa3a2e1cccd8315-s.p.16t1db8_9y2o~.woff2 HTTP/1.1" 200 28388 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
108.179.129.17 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/0yb2wil16uz6h.js HTTP/1.1" 200 2030 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/0o59ac8426icc.js HTTP/1.1" 200 37226 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
108.179.129.17 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/0vkgb7xyv-nko.js HTTP/1.1" 200 71081 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/0pqt~8bl3ukh4.js HTTP/1.1" 200 9256 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
108.179.129.17 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/turbopack-0mx~3sqe20~u~.js HTTP/1.1" 200 4178 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
104.251.93.120 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/0x0vvv-q_fft0.js HTTP/1.1" 200 8937 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:20 +0000] "GET /_next/static/chunks/0.tygqh~nqra1.js HTTP/1.1" 200 3678 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
108.179.129.17 - - [04/Apr/2026:03:01:21 +0000] "GET /_next/static/chunks/0d3shmwh5_nmn.js HTTP/1.1" 200 12903 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:21 +0000] "GET /_next/static/chunks/0q~xdtk76p3o-.js HTTP/1.1" 200 1222 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
108.179.129.17 - - [04/Apr/2026:03:01:21 +0000] "GET /_next/static/chunks/0md1s0~_85w3~.js HTTP/1.1" 200 10009 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:21 +0000] "GET /_next/static/chunks/0oc1_q0_8oet-.js HTTP/1.1" 200 29401 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
194.187.208.209 - - [04/Apr/2026:03:01:21 +0000] "GET /_next/static/chunks/14on8015bkqur.js HTTP/1.1" 200 9154 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:21 +0000] "GET /favicon.png HTTP/1.1" 200 168332 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
194.187.208.209 - - [04/Apr/2026:03:01:21 +0000] "GET /login?_rsc=lquux HTTP/1.1" 200 2110 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
104.251.93.120 - - [04/Apr/2026:03:01:21 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2779 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:22 +0000] "GET /_next/static/chunks/0kkabcv.3e8x9.js HTTP/1.1" 200 9151 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
194.187.208.209 - - [04/Apr/2026:03:01:22 +0000] "GET /_next/static/chunks/0c_b748jjzq3r.js HTTP/1.1" 200 4286 "https://app.ximples.com.br/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
136.175.193.163 - - [04/Apr/2026:03:01:22 +0000] "GET /ximples-logo.png HTTP/1.1" 200 168332 "https://app.ximples.com.br/login" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
104.251.93.120 - - [04/Apr/2026:03:01:22 +0000] "GET /_next/static/chunks/0kkabcv.3e8x9.js HTTP/1.1" 200 9151 "https://app.ximples.com.br/login" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
194.187.208.209 - - [04/Apr/2026:03:01:22 +0000] "GET /_next/static/chunks/0c_b748jjzq3r.js HTTP/1.1" 200 4286 "https://app.ximples.com.br/login" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
179.215.120.80 - - [04/Apr/2026:03:01:30 +0000] "GET /signup HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:01:30 +0000] "GET /ximples-logo.png HTTP/1.1" 304 0 "https://app.ximples.com.br/signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:01:31 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2779 "https://app.ximples.com.br/signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:01:31 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:02:04 +0000] "GET /?_rsc=g7aaa HTTP/1.1" 200 2085 "https://app.ximples.com.br/signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:02:04 +0000] "GET /_next/static/chunks/0q~xdtk76p3o-.js HTTP/1.1" 200 1222 "https://app.ximples.com.br/signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:02:04 +0000] "GET /_next/static/chunks/14on8015bkqur.js HTTP/1.1" 200 9154 "https://app.ximples.com.br/signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:02:04 +0000] "GET /_next/static/chunks/0oc1_q0_8oet-.js HTTP/1.1" 200 29370 "https://app.ximples.com.br/signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:02:05 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
195.86.5.85 - - [04/Apr/2026:03:02:10 +0000] "GET / HTTP/1.1" 400 666 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
64.64.98.6 - - [04/Apr/2026:03:02:11 +0000] "GET / HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:53 +0000] "GET / HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:53 +0000] "GET /.env.production HTTP/1.1" 404 2774 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:53 +0000] "GET /order HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:53 +0000] "GET /.env.production.local HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:53 +0000] "GET /.env.prod HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:54 +0000] "GET /signup HTTP/1.1" 200 4690 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:54 +0000] "GET /sitemap.xml HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:54 +0000] "GET /.env HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:54 +0000] "GET /billing HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:55 +0000] "GET /register HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:55 +0000] "GET /checkout HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:55 +0000] "GET /donate HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:55 +0000] "GET /pricing HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:56 +0000] "GET /subscribe HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
185.177.72.50 - - [04/Apr/2026:03:02:56 +0000] "GET /plans HTTP/1.1" 404 2779 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:03:12 +0000] "GET / HTTP/1.1" 200 2925 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:03:12 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2779 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:03:12 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:03:13 +0000] "GET /ximples-logo.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:03:54 +0000] "GET /tokens?_rsc=lquux HTTP/1.1" 200 2088 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:03:54 +0000] "GET /_next/static/chunks/0o61db~wd85tj.js HTTP/1.1" 200 3309 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:03:55 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/tokens" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:04:07 +0000] "GET /?_rsc=rida1 HTTP/1.1" 200 2090 "https://app.ximples.com.br/tokens" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:03:04:07 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
34.227.110.80 - - [04/Apr/2026:03:04:18 +0000] "GET / HTTP/1.1" 200 12231 "-" "curl/8.5.0"
34.227.110.80 - - [04/Apr/2026:03:04:18 +0000] "GET /login HTTP/1.1" 200 20562 "-" "curl/8.5.0"
34.227.110.80 - - [04/Apr/2026:03:04:19 +0000] "GET /signup HTTP/1.1" 200 22054 "-" "curl/8.5.0"
34.227.110.80 - - [04/Apr/2026:03:04:19 +0000] "GET /tokens HTTP/1.1" 200 12245 "-" "curl/8.5.0"
205.169.39.16 - - [04/Apr/2026:03:04:26 +0000] "GET / HTTP/1.1" 200 2925 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/media/797e433ab948586e-s.p.0.q-h669a_dqa.woff2 HTTP/1.1" 200 31288 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0vjzrvtg1af.6.css HTTP/1.1" 200 1049 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/16_nc415qufg~.css HTTP/1.1" 200 19504 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/media/83afe278b6a6bb3c-s.p.0q-301v4kxxnr.woff2 HTTP/1.1" 200 48432 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/media/caa3a2e1cccd8315-s.p.16t1db8_9y2o~.woff2 HTTP/1.1" 200 28388 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0yb2wil16uz6h.js HTTP/1.1" 200 2030 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0x0vvv-q_fft0.js HTTP/1.1" 200 8937 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0o59ac8426icc.js HTTP/1.1" 200 37226 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0vkgb7xyv-nko.js HTTP/1.1" 200 71081 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0pqt~8bl3ukh4.js HTTP/1.1" 200 9256 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/turbopack-0mx~3sqe20~u~.js HTTP/1.1" 200 4178 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0.tygqh~nqra1.js HTTP/1.1" 200 3678 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0d3shmwh5_nmn.js HTTP/1.1" 200 12903 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0q~xdtk76p3o-.js HTTP/1.1" 200 1222 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/14on8015bkqur.js HTTP/1.1" 200 9147 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0md1s0~_85w3~.js HTTP/1.1" 200 10009 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
205.169.39.16 - - [04/Apr/2026:03:04:27 +0000] "GET /_next/static/chunks/0oc1_q0_8oet-.js HTTP/1.1" 200 29401 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
